7,0,1,102,12234,0.81,125.93
9,7,100,12454,1954405,1084.09,11.49
9,8,1,14600,2162878,1006.73,14.5
9,8,2,14219,2140137,997.04,14.26
9,8,3,16000,2373859,1027.62,15.57
9,8,4,14721,2087531,992.94,14.83
9,8,5,15169,2358149,1007.78,15.05
9,8,6,14683,2170361,1008.19,14.56
9,8,7,13044,2072045,992.87,13.14
9,8,8,13978,2187979,992.82,14.08
9,8,9,14270,2042159,993.0,14.37
9,8,10,14873,2135954,1006.45,14.78
9,8,11,14760,2069808,1014.23,14.55
9,8,12,14284,2109280,1035.69,13.79
9,8,13,14689,2137198,1028.2,14.29
9,8,14,15193,2185784,1005.23,15.11
9,8,15,14665,2204656,1003.16,14.62
9,8,16,13162,2105948,997.76,13.19
9,8,17,14260,2029869,985.43,14.47
9,8,18,14460,2161607,997.92,14.49
9,8,19,14304,2067444,980.09,14.59
9,8,20,13958,2150461,999.81,13.96
9,8,21,14608,2122420,997.33,14.65
9,8,22,14662,2052897,986.78,14.86
9,8,23,14531,2052203,984.11,14.77
9,8,24,14185,2135683,990.81,14.32
9,8,25,14306,2054014,985.53,14.52
9,8,26,14627,2217393,994.78,14.7
9,8,27,15012,2215139,991.87,15.14
9,8,28,14266,2154079,983.69,14.5
9,8,29,14156,2101285,988.98,14.31
9,8,30,14778,2221908,1005.73,14.69
9,8,31,15468,2213928,1020.36,15.16
9,8,32,14153,2020743,998.1,14.18
9,8,33,14651,2066866,1088.91,13.45
9,8,34,14977,2139378,1081.82,13.84
9,8,35,14052,2109237,1049.46,13.39
9,8,36,14902,2227646,1119.82,13.31
9,8,37,14032,2053048,1236.58,11.35
9,8,38,14685,2222470,1247.32,11.77
9,8,39,13940,2094409,1235.07,11.29
9,8,40,14015,2065468,1248.94,11.22
9,8,41,14456,2218941,1253.59,11.53
9,8,42,14197,2242343,1206.43,11.77
9,8,43,13981,2079016,993.18,14.08
9,8,44,14182,2140605,996.89,14.23
9,8,45,14908,2096507,994.18,15.0
9,8,46,14750,2096071,991.15,14.88
9,8,47,13921,2061475,39477.89,0.35
9,8,48,15143,2176407,1102.51,13.74
9,8,49,15789,2174743,1222.33,12.92
9,8,50,14197,2060295,1121.38,12.66
9,8,51,13648,1978266,1084.83,12.58
9,8,52,14457,2162163,1168.12,12.38
9,8,53,14225,2018674,1193.17,11.92
9,8,54,12728,2035251,1004.75,12.67
9,8,55,14846,2158267,1011.69,14.67
9,8,56,13902,2070375,1012.07,13.74
9,8,57,14424,2195450,1014.64,14.22
9,8,58,14376,2216416,1285.33,11.18
9,8,59,14848,2220842,1342.8,11.06
9,8,60,13877,2110338,1335.4,10.39
9,8,61,13486,1947200,1324.53,10.18
9,8,62,14839,2177326,1026.76,14.45
9,8,63,13883,2075985,1067.05,13.01
9,8,64,14941,2238349,1121.63,13.32
9,8,65,14187,2086820,1141.23,12.43
9,8,66,14522,2077598,1058.58,13.72
9,8,67,14017,2088257,1172.69,11.95
9,8,68,13332,2130450,1298.1,10.27
9,8,69,14476,2146906,1302.9,11.11
9,8,70,14060,2255752,1299.53,10.82
9,8,71,14593,2203989,1302.58,11.2
9,8,72,14854,2118284,1164.71,12.75
9,8,73,15125,2114908,1033.73,14.63
9,8,74,15287,2245912,1114.25,13.72
9,8,75,15004,2212273,1141.43,13.14
9,8,76,14239,2209805,1098.82,12.96
9,8,77,13792,2091060,1063.53,12.97
9,8,78,16184,2411243,1108.47,14.6
9,8,79,14164,1949632,1024.08,13.83
9,8,80,14156,2125578,1024.58,13.82
9,8,81,14360,2054491,1041.83,13.78
9,8,82,14166,2085762,1023.78,13.84
9,8,83,14499,2098519,1017.58,14.25
9,8,84,13840,2025619,1021.81,13.54
9,8,85,14299,2117162,1024.65,13.96
9,8,86,14721,2123185,1021.22,14.42
9,8,87,13931,2051681,1000.89,13.92
9,8,88,14852,2191821,1008.07,14.73
9,8,89,14173,2072218,1010.08,14.03
9,8,90,14041,2053199,1005.9,13.96
9,8,91,13767,1985481,998.39,13.79
9,8,92,14468,2277556,1068.58,13.54
9,8,93,14242,2017267,1101.3,12.93
9,8,94,14856,2191207,995.4,14.92
9,8,95,14323,2168228,35055.75,0.41
9,8,96,13704,2111910,994.15,13.78
9,8,97,13800,2074054,986.19,13.99
9,8,98,14338,2169364,998.26,14.36
9,8,99,13250,2171356,1000.51,13.24
9,8,100,14999,2186495,1012.3,14.82
9,9,1,18950,2747014,1483.61,12.77
9,9,2,19367,2999846,1468.94,13.18
9,9,3,18021,2838406,1464.29,12.31
9,9,4,19750,3026592,1476.17,13.38
9,9,5,19780,3026429,1468.92,13.47
9,9,6,20106,3229834,1475.29,13.63
9,9,7,20125,3189336,1501.24,13.41
9,9,8,19358,3164072,1541.87,12.55
9,9,9,20098,2863457,1504.65,13.36
9,9,10,18737,2981454,1456.49,12.86
9,9,11,20828,3217943,1472.7,14.14
9,9,12,19015,2975177,1464.08,12.99
9,9,13,20017,3101400,1480.86,13.52
9,9,14,19358,2971033,1459.82,13.26
9,9,15,22745,3430326,1489.86,15.27
9,9,16,19707,2958953,1479.93,13.32
9,9,17,19536,2930730,1468.48,13.3
9,9,18,18996,2884132,1461.75,13.0
9,9,19,19706,3102710,1479.44,13.32
9,9,20,18168,2920079,1465.93,12.39
9,9,21,17106,2873864,1472.7,11.62
9,9,22,20192,2945121,1532.08,13.18
9,9,23,19724,2906614,1600.56,12.32
9,9,24,19993,3073237,1540.1,12.98
9,9,25,18816,3001123,1807.21,10.41
9,9,26,19411,2813838,1785.78,10.87
9,9,27,19863,3028786,1869.05,10.63
9,9,28,18731,2959398,1823.0,10.27
9,9,29,17646,2643883,1562.7,11.29
9,9,30,19062,2908354,1461.69,13.04
9,9,31,18134,2946114,1482.89,12.23
9,9,32,20271,3201168,39979.32,0.51
9,9,33,18419,3016082,1700.72,10.83
9,9,34,18790,2833804,1642.67,11.44
9,9,35,18440,2966572,1645.25,11.21
9,9,36,18562,2840286,1747.03,10.62
9,9,37,18856,2957395,1485.82,12.69
9,9,38,19148,2966613,1497.16,12.79
9,9,39,19018,2886914,1609.61,11.82
9,9,40,19359,2944702,1977.16,9.79
9,9,41,19355,2965876,1983.58,9.76
9,9,42,17877,2804732,1684.48,10.61
9,9,43,19135,2888591,1582.2,12.09
9,9,44,19481,2802979,1663.08,11.71
9,9,45,19457,2972702,1582.04,12.3
9,9,46,18912,3005054,1923.66,9.83
9,9,47,18321,2803964,1915.23,9.57
9,9,48,19582,2872141,1917.12,10.21
9,9,49,19163,2865614,1707.49,11.22
9,9,50,19407,2944079,1593.54,12.18
9,9,51,18899,2872946,1677.02,11.27
9,9,52,18357,2799298,1561.05,11.76
9,9,53,19231,2832051,1564.95,12.29
9,9,54,18955,2884968,1504.86,12.6
9,9,55,19234,2893951,1512.33,12.72
9,9,56,18683,2919910,1520.15,12.29
9,9,57,19081,2993878,1518.09,12.57
9,9,58,19779,3132515,1522.76,12.99
9,9,59,20378,3211732,1509.51,13.5
9,9,60,17338,2829626,1487.83,11.65
9,9,61,18126,2863185,1500.31,12.08
9,9,62,20245,3094260,1493.95,13.55
9,9,63,18687,2892427,1607.85,11.62
9,9,64,19773,3125879,1502.4,13.16
9,9,65,18844,2979598,1463.49,12.88
9,9,66,22059,3353942,1491.3,14.79
9,9,67,19641,2858518,1451.88,13.53
9,9,68,18996,3043954,1471.64,12.91
9,9,69,18419,2931246,1503.16,12.25
9,9,70,20260,3307257,1547.69,13.09
9,9,71,18950,2772910,1471.92,12.87
9,9,72,18852,2868638,1589.98,11.86
9,9,73,19290,3084574,1541.41,12.51
9,9,74,17478,2652413,35502.27,0.49
9,9,75,18987,2907212,1470.04,12.92
9,9,76,18213,2887529,1461.79,12.46
9,9,77,19666,2934703,1478.96,13.3
9,9,78,18973,2770480,1497.44,12.67
9,9,79,17904,2872620,1478.09,12.11
9,9,80,18928,2846162,1468.72,12.89
9,9,81,19608,3227877,1485.62,13.2
9,9,82,18374,3105206,1476.14,12.45
9,9,83,18619,2808611,1470.36,12.66
9,9,84,18446,2927974,1471.81,12.53
9,9,85,20571,3089319,1484.92,13.85
9,9,86,19007,2920046,1468.69,12.94
9,9,87,18697,2836234,1455.56,12.85
9,9,88,19556,2896484,1470.02,13.3
9,9,89,20206,3142857,1478.56,13.67
9,9,90,20032,3166492,1481.55,13.52
9,9,91,18466,2853154,1478.31,12.49
9,9,92,18534,2810702,1464.75,12.65
9,9,93,18212,2881468,1472.16,12.37
9,9,94,18973,2844755,12528.83,1.51
9,9,95,18976,2994482,1486.07,12.77
9,9,96,19430,2978350,1577.05,12.32
9,9,97,19728,3119619,1570.18,12.56
9,9,98,20889,3153429,1581.51,13.21
9,9,99,19475,3008012,1469.59,13.25
9,9,100,18723,2827451,1495.34,12.52
9,10,1,16494,2498928,1550.45,10.64
9,10,2,17567,2631616,1527.31,11.5
9,10,3,18164,2848257,1481.22,12.26
9,10,4,18047,2809463,1652.81,10.92
9,10,5,17810,2758827,1438.43,12.38
9,10,6,18243,2772116,1378.05,13.24
9,10,7,17668,2675236,1370.32,12.89
9,10,8,18879,3036903,1699.27,11.11
9,10,9,18514,2780620,1839.74,10.06
9,10,10,18011,2678116,1819.98,9.9
9,10,11,18499,2803813,1451.38,12.75
9,10,12,19087,2991086,1480.3,12.89
9,10,13,18439,2510793,1513.2,12.19
9,10,14,17331,2773619,1430.1,12.12
9,10,15,18244,2660462,1711.63,10.66
9,10,16,17629,2737959,1782.86,9.89
9,10,17,18449,2899853,1759.09,10.49
9,10,18,17901,2850588,1717.08,10.43
9,10,19,17649,2599453,1408.2,12.53
9,10,20,17392,2575825,1547.5,11.24
9,10,21,18456,2782488,1503.65,12.27
9,10,22,18202,2745841,1449.18,12.56
9,10,23,19677,3026660,1444.02,13.63
9,10,24,18250,2739891,1395.93,13.07
9,10,25,17700,2747867,1377.97,12.84
9,10,26,18936,2912000,1393.85,13.59
9,10,27,19055,3004783,1408.81,13.53
9,10,28,16993,2599177,1382.1,12.3
9,10,29,18729,3019773,1397.89,13.4
9,10,30,17967,2602872,1360.45,13.21
9,10,31,18805,2822213,1378.26,13.64
9,10,32,17823,2673360,1373.07,12.98
9,10,33,17171,2866751,1355.76,12.67
9,10,34,17855,2684445,1342.33,13.3
9,10,35,17611,2723847,1339.72,13.15
9,10,36,17860,2847190,1373.64,13.0
9,10,37,18505,2726925,1355.41,13.65
9,10,38,16641,2746159,1383.07,12.03
9,10,39,17478,2777284,1395.94,12.52
9,10,40,17185,2573841,1378.46,12.47
9,10,41,16783,2666201,16972.57,0.99
9,10,42,16807,2528421,1389.39,12.1
9,11,1,7009,940839,356.17,19.68
9,11,2,6938,981013,343.27,20.21
9,11,3,7205,966430,348.33,20.68
9,11,4,7153,996818,382.66,18.69
9,11,5,7241,997004,373.43,19.39
9,11,6,7112,983235,365.96,19.43
9,11,7,6932,922106,354.94,19.53
9,11,8,7309,945250,328.3,22.26
9,11,9,7078,896568,327.69,21.6
9,11,10,6957,932344,335.11,20.76
9,11,11,7156,1051941,352.46,20.3
9,11,12,6951,869535,323.87,21.46
9,11,13,7159,920856,335.24,21.35
9,11,14,7323,1006756,341.25,21.46
9,11,15,7116,880258,352.35,20.2
9,11,16,7045,940392,374.3,18.82
9,11,17,7053,944324,377.21,18.7
9,11,18,7163,912553,368.73,19.43
9,11,19,7190,985019,340.77,21.1
9,11,20,6920,895207,314.55,22.0
9,11,21,7125,953125,314.0,22.69
9,11,22,7531,1026190,319.88,23.54
9,11,23,7199,951175,307.63,23.4
9,11,24,6952,916011,306.31,22.7
9,11,25,6974,976891,317.13,21.99
9,11,26,7020,941885,305.91,22.95
9,11,27,7060,949445,310.33,22.75
9,11,28,6938,922737,306.83,22.61
9,11,29,7269,913413,305.37,23.8
9,11,30,6915,922148,311.14,22.22
9,11,31,6974,980840,307.47,22.68
9,11,32,6923,1062576,350.66,19.74
9,11,33,6962,941439,393.94,17.67
9,11,34,7159,926340,409.44,17.48
9,11,35,5772,780235,377.77,15.28
9,11,36,6916,888767,403.34,17.15
9,11,37,7221,932064,405.38,17.81
9,11,38,7244,975222,416.0,17.41
9,11,39,7044,953382,431.14,16.34
9,11,40,7091,962059,423.76,16.73
9,11,41,7370,1081684,426.48,17.28
9,11,42,7272,1012295,413.47,17.59
9,11,43,7171,967625,420.37,17.06
9,11,44,7151,960776,408.8,17.49
9,11,45,7008,934806,383.19,18.29
9,11,46,7108,940264,312.92,22.72
9,11,47,7432,1047896,325.78,22.81
9,11,48,7104,938173,306.94,23.14
9,11,49,6959,911737,306.3,22.72
9,11,50,7157,1008837,338.01,21.17
9,11,51,7063,986171,350.3,20.16
9,11,52,7004,923166,340.11,20.59
9,11,53,7339,965499,331.6,22.13
9,11,54,7275,970415,347.5,20.94
9,11,55,6870,984443,366.32,18.75
9,11,56,6989,905364,344.16,20.31
9,11,57,7159,1009543,354.51,20.19
9,11,58,7113,952305,345.29,20.6
9,11,59,7120,873350,341.31,20.86
9,11,60,7067,956453,321.49,21.98
9,11,61,7089,966967,310.58,22.83
9,11,62,7151,951027,321.55,22.24
9,11,63,7238,1005627,387.04,18.7
9,11,64,7179,917280,380.03,18.89
9,11,65,7195,883082,386.72,18.61
9,11,66,7022,915581,396.2,17.72
9,11,67,7113,1012416,419.76,16.95
9,11,68,7173,940700,405.17,17.7
9,11,69,7012,944249,386.93,18.12
9,11,70,7027,994629,406.78,17.27
9,11,71,7093,932816,399.14,17.77
9,11,72,7238,950964,390.57,18.53
9,11,73,6987,920328,393.23,17.77
9,11,74,7121,942446,406.68,17.51
9,11,75,7179,958420,396.17,18.12
9,11,76,7007,957650,411.92,17.01
9,11,77,7211,944897,387.04,18.63
9,11,78,7332,1020521,416.72,17.59
9,11,79,7012,945725,360.43,19.45
9,11,80,6953,935034,327.34,21.24
9,11,81,7234,1070079,338.87,21.35
9,11,82,7151,936875,328.4,21.78
9,11,83,7213,938373,315.36,22.87
9,11,84,7086,995823,337.05,21.02
9,11,85,7646,967926,341.32,22.4
9,11,86,7025,920857,341.96,20.54
9,11,87,7119,999088,365.41,19.48
9,11,88,7024,938392,346.22,20.29
9,11,89,7044,942213,351.56,20.04
9,11,90,7229,964304,335.92,21.52
9,11,91,7281,989038,352.11,20.68
9,11,92,7064,963406,330.17,21.4
9,11,93,7168,869288,317.42,22.58
9,11,94,6972,943443,330.81,21.08
9,11,95,6905,1054767,351.2,19.66
9,11,96,7231,991063,328.58,22.01
9,11,97,7157,976275,334.13,21.42
9,11,98,7227,1020794,344.96,20.95
9,11,99,7340,946673,333.95,21.98
9,11,100,6999,989036,335.85,20.84
9,12,1,12344,1927048,772.93,15.97
9,12,2,11398,1711409,749.46,15.21
9,12,3,11940,1745150,759.87,15.71
9,12,4,11703,1698625,775.36,15.09
9,12,5,11385,1704384,781.56,14.57
9,12,6,11857,1813388,759.17,15.62
9,12,7,11780,1727661,739.1,15.94
9,12,8,11790,1780223,756.83,15.58
9,12,9,11832,1677057,743.19,15.92
9,12,10,11324,1685973,756.09,14.98
9,12,11,12257,1727381,788.01,15.55
10,0,1,34474,7788417,4599.01,7.5
10,0,2,31807,7034177,4557.02,6.98
10,0,3,32749,6397975,4527.59,7.23
10,0,4,36657,7707414,5011.16,7.32
10,0,5,32943,6967993,4571.5,7.21
10,0,6,34932,7306852,4758.44,7.34
10,0,7,33172,6900653,4863.53,6.82
10,0,8,32370,6504866,4512.12,7.17
10,0,9,35262,7162736,4647.27,7.59
10,0,10,36141,7318684,4825.2,7.49
10,0,11,34439,7681648,4662.05,7.39
10,0,12,35756,7232255,4538.07,7.88
10,0,13,38342,7717323,4543.9,8.44
10,0,14,35132,7055505,4554.12,7.71
10,0,15,35305,7318025,4962.23,7.11
10,0,16,34563,6958210,4743.83,7.29
10,0,17,37351,6542114,5051.76,7.39
10,0,18,35511,7187710,5086.86,6.98
10,0,19,34843,7229476,5364.56,6.5
10,0,20,36486,7459637,4601.27,7.93
10,1,1,538670,123940200,132961.48,4.05
10,1,2,554157,127843371,80635.56,6.87
10,1,3,527416,114223177,82535.14,6.39
10,1,4,544607,118192732,80547.78,6.76
10,1,5,543662,120857180,82219.64,6.61
10,1,6,511097,115354873,82636.1,6.18
10,1,7,568740,130031758,84486.06,6.73
10,1,8,532069,121816821,83704.14,6.36
10,1,9,576438,129876655,80866.53,7.13
10,1,10,593097,126385182,79800.73,7.43
10,1,11,549817,125180915,79791.88,6.89
10,2,1,409789,93864666,103380.71,3.96
10,2,2,420757,93346597,156666.63,2.69
10,2,3,409080,84270328,98572.7,4.15
10,2,4,357986,88178788,59180.05,6.05
10,2,5,389470,83765488,98977.57,3.93
10,2,6,432840,98554666,59842.41,7.23
10,2,7,404568,90208067,62622.59,6.46
10,2,8,388460,86878693,60369.44,6.43
10,2,9,415620,88567044,166851.82,2.49
10,2,10,402067,84936020,100768.91,3.99
10,2,11,416720,92737411,136197.46,3.06
10,2,12,404627,89662265,61368.62,6.59
10,3,1,350992,78434117,95050.72,3.69
10,3,2,337083,75240391,148471.62,2.27
10,3,3,350705,80277820,91028.0,3.85
10,3,4,321589,80723942,51567.38,6.24
10,3,5,344191,80762249,52524.34,6.55
10,3,6,358084,67001850,91291.42,3.92
10,3,7,347047,75529512,51029.13,6.8
10,3,8,375030,83090206,54935.34,6.83
10,3,9,355569,82044642,53109.34,6.7
10,3,10,354481,82758581,92593.16,3.83
10,3,11,392802,85843556,160706.57,2.44
10,3,12,308676,76200877,90481.0,3.41
10,4,1,131648,27767646,20428.07,6.44
10,4,2,141161,29376959,63687.47,2.22
10,4,3,139892,31941994,62857.53,2.23
10,4,4,145490,31331326,73263.6,1.99
10,4,5,142842,30181948,21796.53,6.55
10,4,6,144688,32328947,21845.53,6.62
10,4,7,161176,35893866,58178.8,2.77
10,4,8,123089,30160027,20391.73,6.04
10,4,9,147527,31408483,20305.31,7.27
10,4,10,134449,30516650,20036.46,6.71
10,4,11,134364,29657131,20378.98,6.59
10,4,12,135266,30218003,20372.97,6.64
10,4,13,145815,33002312,58788.71,2.48
10,5,1,344137,74859130,92637.16,3.71
10,5,2,343850,76520474,52885.42,6.5
10,5,3,355084,74929777,91410.66,3.88
10,5,4,363421,80264872,54721.87,6.64
10,5,5,358038,80277217,53342.2,6.71
10,5,6,384553,84195606,55350.07,6.95
10,5,7,385655,84637482,95035.36,4.06
10,5,8,370505,82628019,120989.82,3.06
10,5,9,335983,82450020,94534.63,3.55
10,5,10,342465,79242302,129285.69,2.65
10,5,11,341533,65229239,55501.35,6.15
10,6,1,35765,6985254,5012.59,7.14
10,6,2,37296,7610857,5007.75,7.45
10,6,3,37378,7586868,5110.75,7.31
10,6,4,38749,8157006,6153.96,6.3
10,6,5,36138,7955954,5198.64,6.95
10,6,6,36421,7827848,4999.45,7.29
10,6,7,40569,8432217,6390.47,6.35
10,6,8,36584,7482187,5334.59,6.86
10,6,9,37350,7950821,5041.9,7.41
10,6,10,39231,7647897,5091.55,7.71
10,6,11,36738,8001747,5054.92,7.27
10,7,1,501021,110535278,113641.53,4.41
10,7,2,535709,113936027,179782.42,2.98
10,7,3,470610,106599783,147518.34,3.19
10,7,4,461190,101517317,72173.47,6.39
10,7,5,491716,109875829,70924.37,6.93
10,7,6,487640,122600607,70212.67,6.95
10,7,7,496501,103884094,70251.42,7.07
10,7,8,505706,107798927,71072.02,7.12
10,7,9,484310,105827712,73714.19,6.57
10,7,10,479879,106254323,74851.83,6.41
10,7,11,477818,94173287,72141.25,6.62
10,8,1,28165,5692150,4061.16,6.94
10,8,2,26822,5635834,39919.86,0.67
10,8,3,26747,5226887,3755.94,7.12
10,8,4,33888,6945684,3620.16,9.36
10,8,5,28895,6107034,3611.23,8.0
10,8,6,26468,5477145,3618.21,7.32
10,8,7,28196,5876088,3527.73,7.99
10,8,8,29140,5600637,3552.86,8.2
10,8,9,27105,5493090,3729.29,7.27
10,8,10,30959,6373474,3571.42,8.67
10,8,11,25823,5215715,3834.84,6.73
10,9,1,16765,3226549,2087.7,8.03
10,9,2,16631,3084805,2047.45,8.12
10,9,3,17799,3358231,2056.07,8.66
10,9,4,18460,3613858,2050.52,9.0
10,9,5,16891,3026494,2022.16,8.35
10,9,6,16598,2999599,2026.93,8.19
10,9,7,17169,3198408,2007.26,8.55
10,9,8,16012,3424842,2040.79,7.85
10,9,9,18567,3521861,2033.78,9.13
10,9,10,17200,3455013,2015.87,8.53
10,9,11,16319,2799742,2023.38,8.07
10,10,1,551786,109488632,83607.16,6.6
10,10,2,572198,122457023,84718.62,6.75
10,10,3,534958,123785992,88178.14,6.07
10,10,4,576768,129244458,87463.27,6.59
10,10,5,602077,128138953,84326.89,7.14
10,10,6,596998,140421955,84548.12,7.06
10,10,7,589427,122159351,83798.92,7.03
10,10,8,564265,135323011,87209.07,6.47
10,10,9,569073,137823116,82712.78,6.88
10,11,1,399087,85775422,59935.47,6.66
10,11,2,440084,98552642,60789.92,7.24
10,11,3,446540,101033993,62447.33,7.15
10,11,4,416183,88055502,62320.76,6.68
10,11,5,373025,86984626,63934.59,5.83
10,11,6,416930,93025171,61037.37,6.83
10,11,7,398076,88436637,59406.65,6.7
10,11,8,402764,95350709,60290.64,6.68
10,11,9,397050,90089819,60178.52,6.6
10,11,10,402891,88827751,60677.23,6.64
10,11,11,407225,91873284,59492.25,6.85
10,12,1,1436204,298538392,211166.76,6.8
10,12,2,1481422,339435161,215817.66,6.86
10,12,3,1353076,302350154,210147.07,6.44
10,13,1,578452,123480766,90201.81,6.41
10,13,2,544713,134780908,85979.31,6.34
10,13,3,540147,130037085,84582.82,6.39
10,13,4,594506,123182291,84751.1,7.01
10,13,5,619416,127849550,85855.44,7.21
10,13,6,579824,132030540,83897.64,6.91
10,14,1,108973,23005178,15991.55,6.81
10,14,2,99533,22453321,15111.35,6.59
10,14,3,113570,24251340,15520.71,7.32
10,14,4,104916,23123852,15128.1,6.94
10,14,5,109322,22663802,15625.64,7.0
10,14,6,109162,22582273,15235.05,7.17
10,14,7,104660,23880888,15363.38,6.81
10,14,8,105990,22635153,15112.08,7.01
10,14,9,104270,22130990,15144.43,6.89
10,14,10,105717,24350073,15395.57,6.87
10,14,11,101828,23285325,15470.1,6.58
10,15,1,59391,14066826,8720.79,6.81
10,15,2,59912,13094041,9293.1,6.45
10,15,3,58981,13359316,8585.11,6.87
10,15,4,56832,12863391,8572.31,6.63
10,15,5,66647,12398093,8658.79,7.7
10,15,6,60575,12821932,8596.28,7.05
10,15,7,66199,13690103,8712.12,7.6
10,15,8,62849,13536086,8845.71,7.11
10,15,9,62191,13220062,8729.6,7.12
10,15,10,58436,13417529,8665.35,6.74
10,15,11,61121,13482781,8524.45,7.17
10,16,1,141234,28709486,19903.48,7.1
10,16,2,137359,33177606,19045.48,7.21
10,16,3,133830,28938109,18869.56,7.09
10,16,4,129688,29385043,19434.28,6.67
10,16,5,128050,28069999,18950.78,6.76
10,16,6,128683,27159135,19216.94,6.7
10,16,7,159090,33717114,19289.11,8.25
10,16,8,134421,28339629,19198.95,7.0
10,16,9,133726,30020268,19565.79,6.83
10,16,10,146635,32230952,20126.58,7.29
10,16,11,144200,32272021,19313.84,7.47
10,17,1,57111,11805613,8168.12,6.99
10,17,2,57252,12428989,8915.72,6.42
10,17,3,63185,13256952,8182.38,7.72
10,17,4,61260,12979426,8111.84,7.55
10,17,5,59905,12978380,8206.38,7.3
10,17,6,58312,12403805,8108.23,7.19
10,17,7,58240,12191593,8044.58,7.24
10,17,8,61960,13310479,8283.46,7.48
10,17,9,55562,12948551,8419.43,6.6
10,17,10,63047,13579361,8210.04,7.68
10,17,11,62687,13220439,8245.77,7.6
10,18,1,7837,1406469,669.79,11.7
10,18,2,8321,1394029,744.33,11.18
10,18,3,8267,1346791,708.53,11.67
10,18,4,7878,1374925,657.07,11.99
10,18,5,8004,1410496,657.09,12.18
10,18,6,8185,1384386,644.64,12.7
10,18,7,7961,1327647,646.08,12.32
10,18,8,7766,1304978,635.39,12.22
10,18,9,8085,1404732,672.66,12.02
10,18,10,7726,1308598,648.29,11.92
10,18,11,8124,1463858,668.06,12.16
10,19,1,148412,32171307,22304.52,6.65
10,19,2,153095,37360715,22410.3,6.83
10,19,3,163633,35774369,22833.33,7.17
10,19,4,145562,35421619,23011.85,6.33
10,19,5,147385,31977419,21985.97,6.7
10,19,6,167848,36426339,22435.22,7.48
10,19,7,145797,33894703,22910.86,6.36
10,19,8,152810,38014485,22438.19,6.81
10,19,9,163170,32225154,21753.45,7.5
10,19,10,158527,36196379,21860.5,7.25
10,19,11,161441,35210339,22209.46,7.27
10,20,1,80532,18566131,11985.84,6.72
10,20,2,86511,18106146,11781.45,7.34
10,20,3,81106,18086092,11518.28,7.04
10,20,4,86091,19406202,12380.52,6.95
10,20,5,83582,18123471,11679.13,7.16
10,20,6,76744,16490351,11577.61,6.63
10,20,7,84244,17872424,11481.71,7.34
10,20,8,82098,18675256,11739.75,6.99
10,20,9,75707,16466003,12034.28,6.29
10,20,10,77155,16774804,11729.53,6.58
10,20,11,80772,18012836,11920.31,6.78
